"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4074738";"";"0";"427.55";"0";"3.67";"23b";"Cn1ncc2cc([C@@H]3CN(C(=O)[C@H]4CC[C@@H](N)CC4)C[C@H]3c3ccc(C#N)cc3)ccc21";"Kd";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"14.30";"0.26";"2.44";"6.95";"False";"CHEMBL4047448";"Binding affinity to LSD1 (unknown origin) by SPR analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043241";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4212463";"";"0";"1271.45";"None";"None";"3e";"C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CN1CC=CCC1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4182596";"Inhibition of human recombinant LSD1 at 10 uM incubated for 30 mins using H3K4me2 peptide substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177723";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL4205673";"";"0";"1175.40";"None";"None";"S1";"C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4182597";"Inhibition of human recombinant LSD1 at 1 uM incubated for 30 mins using H3K4me2 peptide substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177723";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL2177862";"";"0";"271.35";"0";"2.31";"5a";"Cc1cc(N)n2nc(SCc3ccccc3)nc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4042261";"Inhibition of recombinant human LSD1 (157 to 852 residues) expressed in Escherichia coli BL21(DE3) using H3K4me2 as substrate preincubated for 1 hr followed by substrate addition by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4041507";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4103574";"";"0";"360.44";"0";"2.03";"10";"CCCSc1nc(NCc2ccc(O)cc2)c2nnn(CCO)c2n1";"Inhibition";"'='";"44.86";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3994445";"Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE) at 10 uM using H3K4me2 as substrate by fluorescence assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3992565";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";""
"CHEMBL4446913";"";"0";"333.39";"0";"3.45";"1a";"C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2)c2ccccc12";"IC50";"'='";"20497.0";"nM";"4.69";"";"";"UO_0000065";"14.06";"0.26";"1.24";"9.11";"False";"CHEMBL4396034";"Inhibition of recombinant LSD1 (unknown origin) (catalytic domain 157 to 852 residues) expressed in Escherichia coli BL21 using H3K4me1 as substrate incubated for 1 hr by horse-radish peroxidase/amplex red-based fluorescence method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393711";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4592421";"";"0";"403.26";"0";"4.15";"9i";"C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)nc2)c2ccc(Cl)cc12";"IC50";"'='";"8344.0";"nM";"5.08";"";"";"UO_0000065";"12.59";"0.26";"0.93";"7.89";"False";"CHEMBL4396034";"Inhibition of recombinant LSD1 (unknown origin) (catalytic domain 157 to 852 residues) expressed in Escherichia coli BL21 using H3K4me1 as substrate incubated for 1 hr by horse-radish peroxidase/amplex red-based fluorescence method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393711";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3415543";"";"0";"303.75";"0";"3.53";"5";"C#CCSc1nc(Cl)c(C#N)c(-c2ccc(F)cc2)n1";"IC50";"'='";"21827.3";"nM";"4.66";"";"";"UO_0000065";"15.34";"0.32";"1.13";"9.40";"False";"CHEMBL4036634";"Inhibition of LSD1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033745";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3104254";"";"0";"439.90";"0";"2.65";"BDBM151612";"C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cccc(Cl)c1F";"IC50";"'>'";"3000.0";"nM";"";"";"291663";"UO_0000065";"";"";"";"";"False";"CHEMBL3705682";"Inhibitor Screening Assay: The primary assay for compound inhibitory activity was the LSD1 Inhibitor Screening Assay Kit (Cayman Chemical Company, Ann Arbor, Mich.; Cayman Chemical Item Number 700120). Briefly, test compounds were diluted to 20.times. the desired test concentration in 100% DMSO and 2.5 .mu.L of the diluted drug sample was added to a black 384-well plate. The LSD1 enzyme stock was diluted 17-fold with assay buffer and 40 .mu.M of the diluted LSD1 enzyme was added to the appropriate wells. The reaction mixture comprised horseradish peroxidase, dimethyl K4 peptide (corresponding to the first 21 amino acids of the N-terminal tail of histone H3), and 10-acetyl-3,7-dihydroxyphenoxazine was then added to wells. Generation of resorufin (generated by reacting with H.sub.2O.sub.2 produced in the reaction) was analyzed on an Envision microplate reader with an excitation wavelength of 530 nm and an emission wavelength of 595 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638698";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3104255";"";"0";"270.29";"0";"2.25";"BDBM151613";"C/C(=N\NC(=O)c1ccccc1)c1c(O)cccc1O";"IC50";"'>'";"3000.0";"nM";"";"";"291664";"UO_0000065";"";"";"";"";"False";"CHEMBL3705682";"Inhibitor Screening Assay: The primary assay for compound inhibitory activity was the LSD1 Inhibitor Screening Assay Kit (Cayman Chemical Company, Ann Arbor, Mich.; Cayman Chemical Item Number 700120). Briefly, test compounds were diluted to 20.times. the desired test concentration in 100% DMSO and 2.5 .mu.L of the diluted drug sample was added to a black 384-well plate. The LSD1 enzyme stock was diluted 17-fold with assay buffer and 40 .mu.M of the diluted LSD1 enzyme was added to the appropriate wells. The reaction mixture comprised horseradish peroxidase, dimethyl K4 peptide (corresponding to the first 21 amino acids of the N-terminal tail of histone H3), and 10-acetyl-3,7-dihydroxyphenoxazine was then added to wells. Generation of resorufin (generated by reacting with H.sub.2O.sub.2 produced in the reaction) was analyzed on an Envision microplate reader with an excitation wavelength of 530 nm and an emission wavelength of 595 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638698";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3216695";"";"0";"449.56";"1";"0.69";"6";"CCNC(=S)NCCCNCCCCNCCCNC(=S)NCC.Cl.Cl";"Activity";"'='";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1119016";"Inhibition of N-terminal histidine-tagged full length human recombinant LSD1 expressed in Escherichia coli BL2 (DE3) assessed as residual activity at 10 uM by chemiluminescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155444";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL4079933";"";"0";"396.47";"0";"2.66";"29c";"COc1ccc(CN(CC(=O)N2CCC(N)CC2)c2ccc(C#N)cc2)cc1F";"Inhibition";"'>'";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4019805";"Inhibition of N-terminal truncated human LSD1 (151 to 852 residues) expressed in Escherichia coli at 30 uM after 30 mins using histone H3(1-21)K4(Me1) biotin peptide as substrate by TR-FRET assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017519";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL3401325";"";"0";"703.47";"3";"6.62";"6b";"Cl.S=C(NCCCNCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"7.64";"0.15";"-1.52";"7.06";"False";"CHEMBL3405675";"Inhibition of human recombinant LSD1 after 30 mins to 4 hrs by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400002";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL3134314";"";"0";"304.78";"1";"5.35";"12d";"Fc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3135661";"Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 125 uM after 30 mins by HTRF assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132811";"1";"Scientific Literature";"MedChemComm";"2013";"None";""
"CHEMBL4100915";"";"0";"402.46";"0";"2.28";"7";"N#Cc1ccc(-n2nc(C(=O)N3CCC[C@@H](N)C3)cc2OCc2ccccn2)cc1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4022424";"Inhibition of full length human LSD1 expressed in Escherichia coli using H3K4me1-biotin labeled peptide as substrate after 1 hr by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4095768";"";"0";"434.50";"0";"2.79";"15c";"Cc1cc(COc2cc(C(=O)N3CCCC(N(C)C)C3)nn2-c2ccc(C#N)cc2)on1";"Kd";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"16.25";"0.30";"4.27";"7.03";"False";"CHEMBL4022411";"Reversible inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli by SPR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3651123";"";"0";"265.36";"0";"3.27";"BDBM153446";"c1ccc(C2C[C@@H]2NCc2ccc3c(c2)CCO3)cc1";"IC50";"'='";"300.0";"nM";"6.52";"";"294685";"UO_0000065";"24.58";"0.45";"3.25";"30.68";"False";"CHEMBL3705690";"Amplex Red Peroxide/Peroxidase-Coupled Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc. In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Millipore) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red peroxide/peroxidase-coupled assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of various concentrations of inhibitor (from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in triplicate.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638785";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3651147";"";"0";"330.43";"0";"4.31";"BDBM153470";"c1ccc(COc2ccc(C3C[C@@H]3NCc3ccccn3)cc2)cc1";"IC50";"'='";"910.0";"nM";"6.04";"";"294709";"UO_0000065";"18.28";"0.33";"1.73";"17.69";"False";"CHEMBL3705690";"Amplex Red Peroxide/Peroxidase-Coupled Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc. In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Millipore) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red peroxide/peroxidase-coupled assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of various concentrations of inhibitor (from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in triplicate.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638785";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL4213500";"";"0";"1313.53";"None";"None";"3b";"C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN1CC=CCC1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4182596";"Inhibition of human recombinant LSD1 at 10 uM incubated for 30 mins using H3K4me2 peptide substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177723";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL4204049";"";"0";"416.47";"0";"3.11";"4q";"CCN(CC)c1ccc(/C=N/NC(=O)CN[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c(O)c1";"Inhibition";"";"";"";"";"";"Tde";"";"";"";"";"";"False";"CHEMBL4180199";"Inhibition of LSD1 (unknown origin) at 20 to 320 nM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177612";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3759462";"";"0";"457.62";"0";"4.93";"37";"Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(CN3CCOCC3)cc2)cc1";"Ki";"'='";"43800.0";"nM";"4.36";"";"";"UO_0000065";"9.52";"0.18";"-0.57";"9.35";"False";"CHEMBL3760805";"Inhibition of recombinant human GST-tagged LSD1 catalytic domain (172 to 833 residues) using dimethylated H3K4 peptide substrate preincubated for 10 mins followed by substrate addition by HPLC-MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758149";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3759088";"";"0";"456.63";"0";"4.51";"38";"Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(CN3CCNCC3)cc2)cc1";"Ki";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"11.21";"0.21";"0.61";"10.36";"False";"CHEMBL3760805";"Inhibition of recombinant human GST-tagged LSD1 catalytic domain (172 to 833 residues) using dimethylated H3K4 peptide substrate preincubated for 10 mins followed by substrate addition by HPLC-MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758149";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL4456857";"";"0";"409.29";"0";"4.22";"9b";"C=C1C(=O)OCC1C(O)c1cn(Cc2cnc(Cl)s2)c2ccc(Cl)cc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396034";"Inhibition of recombinant LSD1 (unknown origin) (catalytic domain 157 to 852 residues) expressed in Escherichia coli BL21 using H3K4me1 as substrate incubated for 1 hr by horse-radish peroxidase/amplex red-based fluorescence method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393711";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4079933";"";"0";"396.47";"0";"2.66";"29c";"COc1ccc(CN(CC(=O)N2CCC(N)CC2)c2ccc(C#N)cc2)cc1F";"IC50";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"15.36";"0.29";"3.43";"7.38";"False";"CHEMBL4019803";"Inhibition of N-terminal truncated human LSD1 (151 to 852 residues) expressed in Escherichia coli after 30 mins using histone H3(1-21)K4(Me1) biotin peptide as substrate by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017519";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4090735";"";"0";"424.44";"0";"2.13";"15k";"Cc1cc(COc2cc(C(=O)N3CC[C@@H](F)[C@@H](N)C3)nn2-c2ccc(C#N)cc2)on1";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"13.16";"0.25";"3.46";"4.53";"False";"CHEMBL4022410";"Inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli using Histone H3(1 to 21)K4(Me1) biotin peptide as substrate incubated for 30 mins by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4101077";"";"0";"392.42";"0";"1.79";"15j";"Cc1cc(COc2cc(C(=O)N3CC[C@@H](N)C3)nn2-c2ccc(C#N)cc2)on1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"14.92";"0.28";"4.06";"4.75";"False";"CHEMBL4022410";"Inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli using Histone H3(1 to 21)K4(Me1) biotin peptide as substrate incubated for 30 mins by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4104407";"";"0";"422.45";"0";"1.42";"15h";"Cc1cc(COc2cc(C(=O)N3CCOC(CN)C3)nn2-c2ccc(C#N)cc2)on1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"15.76";"0.29";"5.24";"5.03";"False";"CHEMBL4022410";"Inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli using Histone H3(1 to 21)K4(Me1) biotin peptide as substrate incubated for 30 mins by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4214952";"";"0";"1299.50";"None";"None";"3c";"C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCN1CC=CCC1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4182596";"Inhibition of human recombinant LSD1 at 10 uM incubated for 30 mins using H3K4me2 peptide substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177723";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
